(-0.000105, -5.666666666666668e-05, 0.0210874080657959, 983.0)
(-0.00010292000000000001, -5.666666666666668e-05, 1.9788732528686523, 983.0)
(-0.00010077999999999998, -5.666666666666668e-05, 0.12016415596008301, 983.0)
(-9.857999999999994e-05, -5.666666666666668e-05, 0.09985184669494629, 983.0)
(-9.64399999999999e-05, -5.666666666666668e-05, 0.099945068359375, 983.0)
(-9.41999999999999e-05, -5.666666666666668e-05, 0.12003421783447266, 983.0)
(-9.235999999999987e-05, -5.666666666666668e-05, 0.10000443458557129, 983.0)
(-9.051999999999989e-05, -5.666666666666668e-05, 0.08007526397705078, 983.0)
(-8.869999999999982e-05, -5.666666666666668e-05, 0.10005736351013184, 983.0)
(-8.687999999999982e-05, -5.666666666666668e-05, 0.07986855506896973, 983.0)
(-8.507999999999979e-05, -5.666666666666668e-05, 0.10002732276916504, 983.0)
(-8.291999999999974e-05, -5.666666666666668e-05, 0.09995841979980469, 983.0)
(-8.07599999999997e-05, -5.666666666666668e-05, 0.12006545066833496, 983.0)
(-7.857999999999963e-05, -5.666666666666668e-05, 0.09992480278015137, 983.0)
(-7.645999999999962e-05, -5.666666666666668e-05, 0.10009622573852539, 983.0)
(-7.433999999999958e-05, -5.666666666666668e-05, 0.11993288993835449, 983.0)
(-7.225999999999958e-05, -5.666666666666668e-05, 0.1000220775604248, 983.0)
(-7.017999999999955e-05, -5.666666666666668e-05, 0.09993982315063477, 983.0)
(-6.807999999999955e-05, -5.666666666666668e-05, 0.09999823570251465, 983.0)
(-6.597999999999953e-05, -5.666666666666668e-05, 0.10004353523254395, 983.0)
(-6.509555861792565e-05, -5.854926153590309e-05, 1.1199727058410645, 983.0)
(-6.420261299179337e-05, -6.044995827888215e-05, 0.10000324249267578, 983.0)
(-6.332667585377791e-05, -6.231445127437591e-05, 0.10007381439208984, 983.0)
(-6.244223447170404e-05, -6.419704614361232e-05, 0.12009668350219727, 983.0)
(-6.155779308963016e-05, -6.607964101284875e-05, 0.09987497329711914, 983.0)
(-6.067335170755629e-05, -6.796223588208516e-05, 0.10003495216369629, 983.0)
(-5.9780406081424e-05, -6.986293262506423e-05, 0.09990763664245605, 983.0)
(-5.888746045529172e-05, -7.176362936804329e-05, 0.09991669654846191, 983.0)
(-5.7994514829159434e-05, -7.366432611102236e-05, 0.12032771110534668, 983.0)
(-5.7076056470851955e-05, -7.56193284752294e-05, 0.0999298095703125, 983.0)
(-5.617460660066127e-05, -7.753812709195113e-05, 0.09996223449707031, 983.0)
(-5.5290165218587395e-05, -7.942072196118754e-05, 0.12010669708251953, 983.0)
(-5.4405723836513526e-05, -8.130331683042395e-05, 0.09977602958679199, 983.0)
(-5.350427396632283e-05, -8.322211544714568e-05, 0.10030102729797363, 983.0)
(-5.260282409613213e-05, -8.51409140638674e-05, 0.09966087341308594, 983.0)
(-5.1718382714058255e-05, -8.702350893310381e-05, 0.12008261680603027, 983.0)
(-5.081693284386757e-05, -8.894230754982554e-05, 0.10008382797241211, 983.0)
(-4.9923987217735284e-05, -9.084300429280462e-05, 0.09978604316711426, 983.0)
(-4.9022537347544586e-05, -9.276180290952633e-05, 0.10010862350463867, 983.0)
(-4.8129591721412306e-05, -9.466249965250541e-05, 0.12025284767150879, 983.0)
(-4.7228141851221615e-05, -9.658129826922714e-05, 0.10056805610656738, 983.0)
(-4.6352204713206144e-05, -9.84457912647209e-05, 0.09923624992370605, 983.0)
(-4.545075484301546e-05, -0.00010036458988144262, 0.10059261322021484, 983.0)
(-4.454930497282476e-05, -0.00010228338849816434, 0.11949992179870605, 983.0)
(-4.3656359346692475e-05, -0.00010418408524114341, 0.09984183311462402, 983.0)
(-4.27293967443266e-05, -0.00010615718947909311, 0.10035896301269531, 983.0)
(-4.183645111819431e-05, -0.00010805788622207218, 0.11987638473510742, 983.0)
(-4.1568271311876746e-05, -0.00011001813903979678, 0.7398338317871094, 983.0)
(-4.223837875988742e-05, -0.00011202944607954, 0.10004663467407227, 983.0)
(-4.290216443952064e-05, -0.00011402177852456864, 0.1000204086303711, 983.0)
(-4.356595011915386e-05, -0.00011601411096959727, 0.09990453720092773, 983.0)
(-4.423605756716454e-05, -0.00011802541800934048, 0.1201179027557373, 983.0)
(-4.490616501517522e-05, -0.00012003672504908367, 0.09978556632995605, 983.0)
(-4.556995069480843e-05, -0.0001220290574941123, 0.10011959075927734, 983.0)
(-4.6227414606064185e-05, -0.00012400241534442637, 0.11999726295471191, 983.0)
(-4.68912002856974e-05, -0.00012599474778945502, 0.10005784034729004, 983.0)
(-4.755498596533062e-05, -0.00012798708023448367, 0.09997820854187012, 983.0)
(-4.82250934133413e-05, -0.00012999838727422686, 0.09984278678894043, 983.0)
(-4.888887909297451e-05, -0.00013199071971925548, 0.12023138999938965, 983.0)
(-4.955266477260773e-05, -0.00013398305216428413, 0.09998607635498047, 983.0)
(-5.022277222061841e-05, -0.00013599435920402732, 0.10004115104675293, 983.0)
(-5.089287966862909e-05, -0.0001380056662437705, 0.09999275207519531, 983.0)
(-5.15566653482623e-05, -0.00013999799868879916, 0.12010741233825684, 983.0)
(-5.2214129259518066e-05, -0.00014197135653911324, 0.09975290298461914, 983.0)
(-5.288423670752874e-05, -0.00014398266357885643, 0.10009002685546875, 983.0)
(-5.354802238716195e-05, -0.00014597499602388508, 0.0998997688293457, 983.0)
(-5.421180806679517e-05, -0.0001479673284689137, 0.1199960708618164, 983.0)
(-5.488191551480585e-05, -0.00014997863550865692, 0.10009264945983887, 983.0)
(-5.5545701194439064e-05, -0.00015197096795368554, 0.09973716735839844, 983.0)
(-5.6215808642449744e-05, -0.00015398227499342876, 0.10037827491760254, 983.0)
(-5.688591609046042e-05, -0.00015599358203317195, 0.11983704566955566, 983.0)
(-5.754970177009364e-05, -0.0001579859144782006, 0.09996581077575684, 983.0)
(-5.821980921810432e-05, -0.0001599972215179438, 0.1000666618347168, 983.0)
(-5.887727312936007e-05, -0.00016197057936825787, 0.24000930786132812, 983.0)
(-5.954105880899329e-05, -0.0001639629118132865, 0.1999967098236084, 983.0)
(-6.0498124229839356e-05, -0.00016562993559023797, 0.43959927558898926, 983.0)
(-6.215172668049282e-05, -0.0001667306117872112, 0.48012542724609375, 983.0)
(-6.40939335131659e-05, -0.00016720631433461222, 0.31987738609313965, 983.0)
(-6.618551797846984e-05, -0.00016718344029405935, 0.32011842727661133, 983.0)
(-6.826429177612595e-05, -0.00016680289235727387, 0.24001145362854004, 983.0)
(-7.010087788989756e-05, -0.00016623846910031402, 0.20012712478637695, 983.0)
(-7.1999856931157e-05, -0.00016545284784931047, 0.2400822639465332, 983.0)
(-7.390931105498942e-05, -0.0001644686614957223, 0.19979357719421387, 983.0)
(-7.582550843215628e-05, -0.00016329799030198098, 0.2000277042388916, 983.0)
(-7.735120138371997e-05, -0.00016223552485587978, 0.16001605987548828, 983.0)
(-7.88445925438959e-05, -0.00016108236328747505, 0.2004227638244629, 983.0)
(-8.030779120873701e-05, -0.0001598400151632014, 0.15962791442871094, 983.0)
(-8.176692202663446e-05, -0.00015849308450287716, 0.15984272956848145, 983.0)
(-8.317983497060951e-05, -0.0001570839781656055, 0.16001439094543457, 983.0)
(-8.453685893704415e-05, -0.0001556291676411651, 0.15992188453674316, 983.0)
(-8.589184378771594e-05, -0.00015407127607222675, 0.20032882690429688, 983.0)
(-8.719918783806577e-05, -0.00015246288631448764, 0.15986037254333496, 983.0)
(-8.846842035406732e-05, -0.0001508005267098852, 0.15987634658813477, 983.0)
(-8.969597692714184e-05, -0.00014909312969343616, 0.1600182056427002, 983.0)
(-9.090430351730307e-05, -0.00014730919954181334, 0.15977025032043457, 983.0)
(-9.204457238768094e-05, -0.00014552929806803234, 0.2005321979522705, 983.0)
(-9.317796543830151e-05, -0.0001436624049304331, 0.1597001552581787, 983.0)
(-9.426340035495613e-05, -0.00014177908164943355, 0.16004705429077148, 983.0)
(-9.532435284060656e-05, -0.00013983930445819173, 0.15999054908752441, 983.0)
(-9.634957292795083e-05, -0.00013786777137292258, 0.15970587730407715, 983.0)
(-9.732883342535085e-05, -0.00013588884490399271, 0.20040488243103027, 983.0)
(-9.825111140708751e-05, -0.0001339313198172109, 0.15988731384277344, 983.0)
(-9.91721131365279e-05, -0.00013187463347284645, 0.15993618965148926, 983.0)
(-0.00010004866001246646, -0.00012981192046548063, 0.160081148147583, 983.0)
(-0.0001008977839289446, -0.0001277053071482874, 0.2001330852508545, 983.0)
(-0.00010170086421718278, -0.0001256058137284994, 0.15986204147338867, 983.0)
(-0.0001024715827273999, -0.00012348327453066068, 0.1601121425628662, 983.0)
(-0.00010321175229046564, -0.00012133828422032097, 0.1599864959716797, 983.0)
(-0.00010392640128956991, -0.00011915544008632073, 0.16004276275634766, 983.0)
(-0.00010460153583387304, -0.00011697943110977945, 0.20022988319396973, 983.0)
(-0.00010525544902325609, -0.00011475929598268773, 0.15968775749206543, 983.0)
(-0.0001058760179680525, -0.00011253142461287075, 0.16014933586120605, 983.0)
(-0.00010645935250448418, -0.00011031121436031323, 0.15988850593566895, 983.0)
(-0.00010700452327432186, -0.00010810697802565418, 0.20096516609191895, 983.0)
(-0.00010752634244438737, -0.00010586677686899454, 0.159562349319458, 983.0)
(-0.00010802326891551142, -0.00010358770881078393, 0.15949082374572754, 983.0)
(-0.00010848303648083663, -0.00010132955778756633, 0.16005373001098633, 983.0)
(-0.00010891689346504769, -9.903912881395939e-05, 0.15988969802856445, 983.0)
(-0.00010931678793970825, -9.676420248758978e-05, 0.19991612434387207, 983.0)
(-0.00010968536275895191, -9.448484732618216e-05, 0.16011762619018555, 983.0)
(-0.00011002762302959864, -9.217487595080163e-05, 0.16025257110595703, 983.0)
(-0.00011033428628866379, -8.989333165659688e-05, 0.1597747802734375, 983.0)
(-0.00011061382428498342, -8.757950634837168e-05, 0.15992975234985352, 983.0)
(-0.00011085803226132094, -8.529113965978395e-05, 0.20037174224853516, 983.0)
(-0.00011107151298747197, -8.297436673661674e-05, 0.1596205234527588, 983.0)
(-0.00011124666195781952, -8.071720300431631e-05, 0.16011333465576172, 983.0)
(-0.00011139092609568877, -7.84091617860641e-05, 0.15984559059143066, 983.0)
(-0.00011149832201589786, -7.612869985481519e-05, 0.19992995262145996, 983.0)
(-0.00011156626581660059, -7.394793371176839e-05, 0.16050076484680176, 983.0)
(-0.00011159453213569234, -7.19482609566464e-05, 0.1597452163696289, 983.0)
(-0.00011158053771096026, -6.97477787731294e-05, 0.19981813430786133, 983.0)
(-0.00011152160096767088, -6.777336941594705e-05, 0.24004745483398438, 983.0)
(-0.00011140281789452864, -6.57848479786896e-05, 0.2400665283203125, 983.0)
(-0.00011121144708753586, -6.387635587492314e-05, 0.2797880172729492, 983.0)
